"ostim_id","sexlab_id","description"
"BillyyTable2PWheelbarrowClimax0","\N","{actor0} stands at the table, his feet firmly on the ground, as he engages in vaginal sex with {actor1}, who lies on the table in front of him, facing away. He thrusts into her pussy while holding onto her body with one hand."
"BillyyTable2PBehindClimax0","\N","{actor0} stands with his feet on the ground, his penis inside {actor1}'s vulva as they engage in vaginal sex. At the same time, he wraps his arms around her, pulling her close in a sensual one-sided hug, as she stands facing away from him."
"BillyyTable2PBehindHoldingNeck","\N","{actor0} stands behind {actor1}, his feet planted firmly on the ground, as he engages in vaginal sex with her, his penis thrusting into her vulva. At the same time, he wraps his hand around her neck, holding her in a tight grasp, while she stands facing away from him, her feet also on the ground."
"BillyyTable2PBlowjobMasturbation","\N","{actor0} stands with his feet planted firmly on the ground as {actor1} kneels before him, her mouth wrapped around his cock, sucking him off in a heated blowjob. At the same time, {actor1}'s hands are busy between her own legs, stroking her pussy in a frenzied session of self-pleasure."
"BillyyTable2PBehindHoldingHipClimax01","\N","{actor0} is standing with his feet on the ground, his penis inside {actor1}'s vulva as they engage in vaginal sex. At the same time, he wraps his arms around her, pulling her close in a sensual one-sided hug as she stands facing away from him, her feet also on the ground."
"BillyyTable2PMissionaryLegsStretchedClimax1","\N","{actor0} is standing between the legs of {actor1}, who is lying back on the table, as he plunges his erection into her vulva, simultaneously grasping her thigh with one hand."
"BillyyTable2PBehindHoldingHipClimax1","\N","{actor0} is standing at the table, his feet planted firmly on the ground, as he engages in a passionate vaginal sex act with {actor1}, who is also standing with her back to him, her feet on the ground. Meanwhile, {actor0} wraps his arms around {actor1} in a tender, sensual hug, pulling her close as he thrusts into her from behind."
"BillyyTable2PLeaning","\N","{actor0} is standing behind {actor1}, who is bent over and facing away from him, her feet planted firmly on the ground. He is thrusting his cock into her pussy while holding onto her hip with one hand."
"BillyyTable2PFaceFuckClimax01","\N","{actor0} is standing with his feet on the ground, while {actor1} is lying back on the table. {actor1} is giving {actor0} a blowjob, her mouth wrapped around his cock, as he actively thrusts into her mouth. At the same time, {actor0} is fingering {actor1}'s pussy with his hand, stimulating her vulva. {actor1} has her hand wrapped around {actor0}'s leg, holding it in place."
"BillyyTable2PFaceFuckFingering","\N","{actor0} is standing with his feet on the ground, his penis is being sucked by {actor1} who is lying back on the table, giving him a blowjob. At the same time, {actor0} is fingering {actor1}'s pussy, actively pleasuring her vagina with his hand."
"BillyyTable2PWheelbarrowLegsHeldClimax0","\N","{actor0} is standing with his feet on the ground, his penis thrusting into {actor1}'s vulva as she lies on her front facing away from him, her body being held by his hands."
"BillyyTable2PMissionaryLegsStretchedClimax0","\N","{actor0} stands with his feet on the ground, pounding into {actor1} who lies back on the table, his dick thrusting into her pussy as he holds onto her leg, gripping it tightly as they engage in intense vaginal sex."
"BillyyTable2PMissionary","\N","{actor0} is standing with his feet on the ground, holding {actor1}'s leg, as he thrusts his dick into her pussy, while she lies back on the table, receiving him."
"BillyyTable2PLegUpSupporting","\N","{actor0} is standing with his feet on the ground, his erection deep inside {actor1}'s pussy as they engage in vaginal sex. Meanwhile, {actor1} is standing with her feet on the ground, facing away from {actor0}, her hands wrapped around his body, holding him close."
"BillyyTable2PHandjobKissing","\N","{actor0} and {actor1} stand facing each other at the table, their lips locked in a passionate kiss as {actor0} gently holds {actor1}'s chin with one hand and wraps his other arm around her body. Meanwhile, {actor1}'s hand strokes {actor0}'s erect cock, providing him with a sensual handjob."
"BillyyTable2PLegUpStretched","\N","{actor0} is standing at the table, his feet planted firmly on the ground, as he engages in vaginal sex with {actor1}, who is also standing with her feet on the ground, facing away from him. He has one hand holding her leg, while she has her hand on his leg, as they maintain their intimate position."
"BillyyTable2PMissionaryClimax0","\N","{actor0} is standing at the table, his feet planted firmly on the ground, as he thrusts into {actor1}, who is lying back on the table, her legs splayed open. He's got a firm grip on her leg, holding it in place as he pounds away, his penis sliding in and out of her vulva in a rhythmic motion."
"BillyyTable2PBlowjobClimax0","\N","{actor0} stands with his feet on the ground, while {actor1} kneels before him. She wraps her lips around his cock, performing a blowjob, simultaneously stimulating her own vulva through masturbation, and with her hands, she gently gropes his testicles."
"BillyyTable2PAnalLeanForwardClimax1","\N","{actor0} stands behind {actor1}, who lies on her side facing away from him, as he engages in anal sex with her, his penis penetrating her ass. At the same time, they share a tender moment, holding hands."
"BillyyTable2PLegUpClimax0","\N","{actor0} is standing with his feet on the ground, his penis inside {actor1}'s vulva as they engage in vaginal sex. At the same time, he's holding onto {actor1}'s leg, who is positioned on her side, with her feet also on the ground, near the table."
"BillyyTable2PAnalLegHeld","\N","{actor0} stands with his feet on the ground, his penis thrusting into {actor1}'s butt from behind as she lies on her side facing away from him, her leg held firmly in his grasp."
"BillyyTable2PBehindHoldingHip","\N","{actor0} stands behind {actor1}, his penis thrusting into her vulva as they engage in vaginal sex, while he wraps his hands around her hips, holding her close, his fingers gripping her hip as they move in unison."
"BillyyTable2PAnalArmAndLegHeldClimax01","\N","{actor0} stands behind {actor1}, his feet planted firmly on the ground, as he enters her from behind, his cock sliding into her asshole. Meanwhile, they share a tender moment, holding hands, with {actor1} lying on her side, facing away from him."
"BillyyTable2PMissionaryLegsStretchedClimax01","\N","{actor0} is standing beside the table, his feet planted firmly on the ground, as he thrusts his cock into {actor1}'s pussy. She's lying back on the table, her leg lifted and held by {actor0}'s hand, as they engage in passionate vaginal sex."
"BillyyTable2PMissionaryLegsStretched","\N","{actor0} is standing beside the table, his feet planted firmly on the ground, as he thrusts his cock into {actor1}'s pussy. She's lying back on the table, her leg lifted and held by {actor0}'s hand, as they engage in passionate vaginal sex."
"BillyyTable2PWheelbarrowLegsHeldClimax1","\N","{actor0} is standing with his feet on the ground, his penis thrusting into {actor1}'s vulva as she lies on her front, facing away from him, their bodies intertwined in a passionate vaginalsex. At the same time, {actor0} has his hand wrapped around {actor1}'s body, holding her close as they move in unison."
"BillyyTable2PWheelbarrowSplit","\N","{actor0} is standing with his feet on the ground, his penis inside {actor1}'s vulva as they engage in vaginal sex, while he's holding her body from behind as she lies on her front, facing away from him."
"BillyyTable2PWheelbarrowClimax01","\N","{actor0} is standing with his feet on the ground, his rigid cock buried deep inside {actor1}'s pussy as she lies on the table, facing away from him. At the same time, he's got a firm grip on her body, holding her in place as he continues to thrust into her."
"BillyyTable2PWheelbarrowClimax1","\N","{actor0} is standing with his feet on the ground, fucking {actor1} from behind as she lies on the table on her front, her body facing away from him. At the same time, he's got a firm grip on her body, holding her in place as he thrusts into her vulva with his erect penis."
"BillyyTable2PWheelbarrowLegsHeld","\N","{actor0} stands behind {actor1}, who lies on the table with her front facing down, as he penetrates her vulva with his penis from behind, while holding onto her leg."
"BillyyTable2PMissionaryClimax01","\N","{actor0} is standing at the table with his feet firmly on the ground, his penis buried deep inside {actor1}'s vulva as she lies back, her leg held by his hand. The two are engaged in a passionate vaginal sex act."
"BillyyTable2PMissionaryClimax1","\N","{actor0} is standing beside the table, his feet firmly on the ground, with {actor1} lying back on the table. He's thrusting his rigid cock into her wet pussy, simultaneously holding her leg in one hand."
"BillyyTable2PWheelbarrow","\N","{actor0} is standing with his feet on the ground, his penis thrusting into {actor1}'s vulva as she lies on the table in front of him, her back facing away. At the same time, he's holding onto her hip with one hand, his fingers gripping her skin romantically as he continues to penetrate her in a passionate vaginalsex act."
"BillyyTable2PWheelbarrowLegsHeldClimax01","\N","{actor0} is standing with his feet on the ground, thrusting his cock into {actor1}'s pussy as she lies on her front, facing away from him, her body held in place by his grasping hands."
