"ostim_id","sexlab_id","description"
"LeitoLesbianDildo2-5","Leito_Lesbian_Dildo_2_S5","{actor0} and {actor1} are both on all fours, facing away from each other, as they simultaneously bring themselves to a shuddering orgasm. {actor0} is holding a sex toy, using it to stimulate her own vulva, while {actor1} is doing the same, her toy moving in rhythm as she reaches a thrilling crescendo."
"LeitoMmf3-5","Leito_mmf_3_S5","{actor0} is standing with his feet on the ground, his dick thrusting into {actor2}'s ass as he climaxes. At the same time, {actor1} is also standing, his cock buried in {actor2}'s pussy, reaching his own climax. {actor2} is suspended in mid-air, her body being held by {actor0}, who has a firm grip on her. {actor1} has his arm wrapped around {actor2}'s leg, holding it in place, as he also hugs her with a sensual squeeze. {actor2} reciprocates the hug, her arms wrapped around {actor1}'s waist."
"LeitoLesbian2-3","Leito_Lesbian_2_S3","{actor0} is on all fours, while {actor1} lies back, receiving oral pleasure from {actor0}, who is going down on her. At the same time, {actor1}'s hand is buried between {actor0}'s thighs, fingering her pussy, as {actor1}'s other hand gently pats {actor0}'s head."
"LeitoLesbian2-4","Leito_Lesbian_2_S4","{actor0} and {actor1} are lying on their sides, facing each other, as they engage in a passionate 69 position. {actor0} is licking {actor1}'s vulva with her tongue, while {actor1} simultaneously reciprocates, her tongue dancing across {actor0}'s pussy."
"LeitoFfm1-5","Leito_nc_bound_ffm_1_S5","{actor0} is kneeling, jerking off as he reaches a thunderous orgasm, his cum splashing onto {actor1}'s chest and {actor2}'s butt. Meanwhile, {actor1} lies back, climaxing as {actor2} actively licks her vulva, {actor2} also climaxing while simultaneously patting {actor1}'s head, as {actor0} holds {actor1}'s leg in a sensual grasp."
"LeitoAfThroneBj-4","Leito_Riekling_Throne_BJ_S4","{actor0} sits on the chair with his feet planted firmly on the ground, while {actor1} stands over him, bent over as she gives him a blowjob, her mouth wrapped around his erect cock."
"LeitoAfThroneCowgirl-4","Leito_throne_cowgirl_S4","{actor1} is lying back in the chair, while {actor0} is standing, his feet planted firmly on the ground, as he plunges his throbbing cock into {actor1}'s wet pussy in a passionate cowgirl-style vaginal sex act."
"LeitoAfThroneDoggy-5","Leito_throne_doggy_S5","{actor0} is standing behind {actor1}, who is kneeling on all fours on the chair, as they engage in a doggystyle position, their bodies transitioning into a frenzy of movement. {actor0}'s cock is thrusting into {actor1}'s pussy, causing both of them to reach a thunderous orgasm, their bodies shuddering in unison as they hit the peak of their pleasure."
"LeitoDoggy2-4","Leito_Riekling_Doggy_2_S4","{actor0} is on all fours, pounding away as he takes {actor1} from behind in a doggystyle position, her butt facing him as she's also on all fours. He's thrusting his stiff cock deep into her pussy, their bodies moving in sync as they engage in intense vaginal sex."
"LeitoBj3-2","Leito_BJ3_S2","{actor1} lies beside {actor0}, who's lying back, as she wraps her hand around his stiff cock, giving him a handjob while simultaneously leaning in to lick his penis, her tongue dancing across his shaft in a sensual oral tease."
"LeitoFfm1-3","Leito_nc_bound_ffm_1_S3","{actor0} is squatting with his feet on the ground, thrusting his cock into {actor2} from behind as she's on all fours, their bodies engaged in a passionate anal sex act. At the same time, {actor0} has a hand on {actor2}'s hip, holding her close, while {actor1} lies back, pleasuring her own pussy with her fingers."
"LeitoFSoloDildoVag-1","Leito_f_solo_dildo_vag_S1","{actor0} is sitting on the bed, with her feet planted firmly on the ground, simply sitting in a relaxed position."
"LeitoFSoloDildoVag-4","Leito_f_solo_dildo_vag_S4","{actor0} lies back, toying with her vulva using a sex toy while simultaneously fingering herself, pleasuring her own pussy."
"LeitoFfm1-2","Leito_nc_bound_ffm_1_S2","{actor0} is kneeling between {actor1}'s legs, who is lying back, as he thrusts his cock into her pussy in a sensual vaginal sex act. At the same time, {actor0} is also licking {actor2}'s vulva with his tongue, treating her to an oral delight. {actor2} is standing with her feet on the ground, bent over, and holding hands with {actor1}, who is reaching up to grasp her hand in a romantic gesture."
"LeitoFSoloDildoAnal-4","Leito_f_solo_dildo_anal_S4","{actor0} is lying on her side, simultaneously using a sex toy to stimulate her anus and rubbing her own vulva, pleasuring herself in a solo erotic encounter."
"LeitoFSoloToyReCowAnal-4","Leito_f_solo_toy_re_cow_anal_S4","{actor0} is kneeling, using a sex toy to stimulate her own anus, her fingers expertly manipulating the toy to bring herself pleasure."
"LeitoFSoloToyReCowAnal-6","Leito_f_solo_toy_re_cow_anal_S6","{actor0} is kneeling, her face contorted in ecstasy as she brings herself to a shuddering orgasm, the thrusting motion of the sex toy she's using to stimulate her anus sending shockwaves of pleasure through her body, her vulva throbbing with each intense pulse of her climax."
"LeitoFfm3-1","Leito_ffm_3_S1","{actor0} kneels, simultaneously stimulating {actor1}'s vulva with his hand, rubbing her clitoris, and doing the same to {actor2}, his fingers expertly teasing her vulva. Meanwhile, {actor1} and {actor2} are on all fours, facing each other, and engage in a passionate kiss, their lips locked in a sensual embrace, as {actor1} wraps her arms around {actor2}, pulling her close in a warm hug."
"LeitoLesbian1-1","Leito_Lesbian_1_S1","{actor0} and {actor1} get intimate, their faces meeting in a romantic, sensual kiss as they exchange sweet pecks. Meanwhile, {actor1} knees down, rubbing {actor0}'s clitoris with her hand in a sexual gesture, while {actor0} wraps her arms around {actor1} in a sensual hug, her feet firmly grounded."
"LeitoAnalPowerbomb-2","Leito_Anal_Powerbomb_S2","{actor0} stands with his feet on the ground, his penis penetrating {actor1}'s butt from behind as she lies back, while he grasps her leg with his hand, holding it in place during their anal sex encounter."
"LeitoFfm2-4","Leito_ffm_2_S4","{actor0} lies on his back, with {actor1} sitting on top of him, her feet planted firmly on the ground. Meanwhile, {actor2} lies in front of him, her face buried between his legs. {actor0}'s mouth is busy licking {actor1}'s vulva, as she simultaneously gives him a blowjob, her mouth wrapped around his cock. At the same time, {actor2}'s tongue dances across his testicles, teasing them with gentle licks. {actor2} is also masturbating, her fingers stroking her own vulva in a sensual rhythm."
"LeitoAnalReCow-3","Leito_Giant_Anal_ReCow_S3","{actor1} is squatting over {actor0}, facing away, her feet planted firmly on the ground, as she actively rides him in reverse cowgirl position, her butt pressing down onto his erect cock in a passionate anal penetration. At the same time, {actor0} reaches up to hold onto {actor1}'s body, keeping her close."
"LeitoFfm2-5","Leito_ffm_2_S5","{actor0} is lying on his back, climaxing, as {actor1} sits on top of him, her feet planted firmly on the ground, also reaching her peak. At the same time, {actor1} is giving {actor0} a blowjob, her mouth wrapped around his cock, while {actor2} is lying on her stomach, climaxing as she pleasures herself. Meanwhile, {actor2} is also licking {actor0}'s balls, her tongue darting back and forth in a sensual rhythm."
"LeitoCunnilingus2-5","Leito_Cunnilingus2_S5","{actor0} is lying on his stomach, his face buried between {actor1}'s legs, his tongue licking her vulva as she lies back, her body tensing up in ecstasy, on the verge of a mind-shattering orgasm. Meanwhile, {actor1} is pulling {actor0}'s hair, her hands grasping his locks as she reaches her peak, her climax washing over her."
"LeitoLesbian1-4","Leito_Lesbian_1_S4","{actor0} is lying back with her legs spread wide, while {actor1} is kneeling in front of her, also with her legs spread, as they engage in a passionate tribbing session, grinding their pussies together in a sensual and intimate sexual encounter."
"LeitoFSoloToyReCowAnal-5","Leito_f_solo_toy_re_cow_anal_S5","{actor0} is on her knees, holding an anal toy and inserting it into her own anus, stimulating her vulva in a solo sexual act."
"LeitoFSoloToyReCowAnal-3","Leito_f_solo_toy_re_cow_anal_S3","{actor0} is squatting with her feet on the ground, using a sex toy to stimulate her own anus while also touching her vulva."
"LeitoGroupFfmHub","\N","{actor0}, {actor1}, and {actor2} stand side by side, their feet firmly on the ground, anticipation etched on their faces as they await the start of their erotic escapade. The air is thick with expectation, their eyes locked on each other, ready to dive into the debauchery that's about to unfold."
"LeitoKissingFemaleStart-3","Leito_Kissing_Female_Start_S3","{actor0} and {actor1} stand facing each other, their feet planted firmly on the ground, as they share a romantic and sensual kiss. At the same time, {actor0} wraps his arms around {actor1} in a sensual hug, pulling her close to him."
"LeitoLesbian1-2","Leito_Lesbian_1_S2","{actor0} lies back with her legs spread, as {actor1} kneels between them, her mouth on {actor0}'s pussy, performing oral sex without using her tongue. At the same time, {actor1}'s fingers penetrate {actor0}'s vagina, and {actor0} gently pats {actor1}'s head with her hand."
"LeitoLesbianDildo1-2","Leito_Lesbian_Dildo_1_S2","{actor0} lies back, her legs spread apart, while {actor1} kneels between them, her tongue working its way around {actor0}'s anus in a sultry rimjob. At the same time, {actor0} is holding a toy, using it to stimulate her own vulva in a sensual display of vaginal toying."
"LeitoMissionary3-3","Leito_Missionary_3_S3","{actor0} is on all fours, while {actor1} lies back beneath him, their bodies entwined in a passionate missionary position. As they engage in intense vaginal sex, {actor0}'s penis thrusts into {actor1}'s vulva, their lips locked in a sensual, romantic kiss, while {actor1} wraps her arms around {actor0} in a tight, sensual hug."
"LeitoLesbian2-1","Leito_Lesbian_2_S1","{actor0} is on all fours, while {actor1} kneels behind her, her mouth buried in {actor0}'s vulva, her tongue extended to lick and tease her partner's sensitive flesh."
"LeitoLesbianDildo1-3","Leito_Lesbian_Dildo_1_S3","Two girls, {actor0} and {actor1}, are getting it on in a passionate leito scene. {actor0} is lying back, while {actor1} is squatting over her, both with their feet planted firmly on the ground. {actor0} is using a sex toy to stimulate her own vulva, while {actor1} is doing the same, toying with her own pussy with a toy, creating a mesmerizing display of mutual self-pleasure and intimate connection."
"LeitoLesbian2-2","Leito_Lesbian_2_S2","{actor0} lies on her front as {actor1} lies beside her, stroking her vulva with her fingers."
"LeitoAfThroneCunnilingus-3","Leito_throne_cunnilingus_S3","{actor0} is kneeling in front of {actor1}, who is sitting in a chair with her feet on the ground, as he licks her vulva with his tongue and simultaneously fingers her with his hand."
"LeitoAnalMissionary-4","Leito_nc_bound_anal_missionary_S4","{actor0} is kneeling between {actor1}'s spread legs as she lies back, his penis thrusting into her vulva in a classic missionary position. At the same time, {actor1} is rubbing her clitoris, heightening her pleasure as she receives {actor0}."
"LeitoMmf3-2","Leito_mmf_3_S2","{actor0} is standing with his feet on the ground, his penis inside {actor2}'s vulva as they engage in vaginal sex. At the same time, he's holding {actor2}'s hip with his hand. {actor1} is standing next to them, hugging {actor2} from the side, while also receiving a handjob from her. {actor2} is hugging {actor1} back, and they're sharing a sensual kiss."
"LeitoLesbianDildo2-4","Leito_Lesbian_Dildo_2_S4","{actor0} and {actor1} are both on all fours, with {actor1} facing away, as they simultaneously pleasure themselves with toys, {actor0} rubbing her vulva with a toy while {actor1} does the same, lost in their own arousal."
"Leito69-1","Leito_leito_bed_69_S1","{actor0} is lying back while {actor1} is kneeling over him, facing away. She's giving him a handjob with her hand wrapped around his dick, as he simultaneously goes down on her, licking her vulva with his tongue in a 69 position."
"LeitoAdaptedFmBenchHub","\N","{actor0} is sitting on the bench, while {actor1} is seated beside him, both of them appear to be anticipating their next romantic encounter, their bodies language screaming of eagerness for sex."
"Leito69-4","Leito_leito_bed_69_S4","{actor0} is lying back as {actor1} kneels over him, her face facing away. She's simultaneously giving him a blowjob, her mouth wrapped around his cock, and jerking him off with her hand, while also receiving oral pleasure as he licks her vulva with his tongue and fingers her anus with his hand, in a 69 position."
"LeitoAdaptedFmBedHub","\N","{actor0} is lying back on the bed, while {actor1} is lying beside him, both of them looking expectant and ready for their next intimate encounter to begin."
"Leito69-2","Leito_leito_bed_69_S2","{actor0} lies back as {actor1} kneels over him, facing away, and licks his cock with her tongue. At the same time, {actor1} gives {actor0} a handjob with her hand, while {actor0} reciprocates by eating her out, his tongue licking her pussy."
"LeitoAfBed69-1","Leito_leito_bed_69_S1","{actor0} stands beside the bed with his feet on the ground, gently patting {actor1}'s head as she lies on her front, her mouth wrapped around his cock, deeply licking his shaft in a sensual oral sex act."
"LeitoAfBed69-2","Leito_leito_bed_69_S2","{actor0} stands beside the bed, his erect cock depths thrust into {actor1}'s mouth as she lies back, her lips wrapped around his shaft. Meanwhile, {actor1}'s fingers deftly stimulate her own clit, her back arched in pleasure as she simultaneously sucks {actor0} off."
"LeitoAfBed69-4","Leito_leito_bed_69_S4","{actor0} is lying back on the bed with his feet planted firmly on the ground, while {actor1} is on all fours, facing away from him. As they engage in a 69 position, {actor0}'s mouth is busy licking {actor1}'s vulva, his tongue darting in and out, as {actor1}'s mouth wraps around {actor0}'s penis, performing a blowjob."
"LeitoAfBedAnalDoggy-2","Leito_leito_bed_anal_doggy_S2","{actor0} is standing behind {actor1}, who is on all fours facing away from him, as he thrusts his dick into her asshole in a doggystyle position on the bed."
"LeitoAfBedAnalDoggy-5","Leito_leito_bed_anal_doggy_S5","{actor0} is standing behind {actor1}, his feet on the ground, as he pounds into her from behind in a doggystyle position, his climax building to a crescendo. {actor1} is on all fours, her feet on the ground, facing away from him, her body shuddering as she reaches her own orgasm, her fingers rubbing her clit in a frantic motion as {actor0} pulls her hair with one hand, his other hand gripping her hip, his cock thrusting into her ass."
