"ostim_id","sexlab_id","description"
"AnubsAanaldoggy-5","Anubs_Aanaldoggy_S5","{actor0} is squatting behind {actor1}, who's on all fours, facing away from him, as he plows his dick into her asshole in a passionate doggystyle anal fucking."
"AnubsAanaldoggy-6","Anubs_Aanaldoggy_S6","{actor0} is on all fours, climaxing, as he pounds into {actor1} from behind, his cock thrusting deep into her asshole, while {actor1} lies front-facing, her back arched and her butt raised in the air, as she takes his anal penetration with abandon."
"AnubsABed2-1","Anubs_A_bed2_S1","{actor0} stands beside the bed, his feet planted firmly on the ground, as he gently inserts his fingers into {actor1}'s pussy, stimulating her vulva. Meanwhile, {actor0} and {actor1} share a passionate kiss, their lips locked in a sensual and romantic embrace, as {actor1} sits on the bed, her feet dangling above the floor."
"AnubsABed2-2","Anubs_A_bed2_S2","{actor0} is standing with his feet on the ground, while {actor1} is standing with her feet on the ground, bent over. She's giving him a blowjob, her mouth wrapped around his dick, as she simultaneously pats his head with her hand."
"AnubsABed2-3","Anubs_A_bed2_S3","{actor0} is standing at the bedside, his feet firmly on the ground, as he enters {actor1} from behind, his penis thrusting into her vulva in a passionate vaginalsex act. Meanwhile, he's got a firm grip on her arm, holding her in place as she bends over, her body arched in a sensual curve."
"AnubsABed2-4","Anubs_A_bed2_S4","{actor0} is sitting on the bed with his feet planted firmly on the ground, while {actor1} is standing in front of him, bent over with her feet shoulder-width apart. She's got her mouth wrapped around his stiff cock, sucking him off in a sensual blowjob."
"AnubsABed2-5","Anubs_A_bed2_S5","{actor0} sits on the bed with his feet on the ground, while {actor1} stands in front of him, her feet also planted firmly on the ground. {actor0} is pounding into {actor1} with his dick, thrusting into her pussy, as he holds onto her arm."
"AnubsAdaptedFfmBedHub","\N","{actor0} is lying back on the bed, while {actor1} and {actor2} are both kneeling beside him, their faces filled with anticipation as they wait for the action to begin."
"AnubsABed2-6","Anubs_A_bed2_S6","{actor0} is sitting on the bed with his feet on the ground, his penis inside {actor1}'s vulva as she squats over him, her feet also on the ground. At the same time, {actor0} has his hand wrapped around {actor1}'s arm, holding it in place."
"AnubsABed2-7","Anubs_A_bed2_S7","{actor0} sits on the bed with his feet on the ground, his dick buried deep inside {actor1} as she squats over him, her vulva wrapped around his penis. As they both climax, {actor0} grasps {actor1}'s arm, holding her close."
"AnubsAdultBed-1","Anubs_Adult_bed_S1","{actor1} is kneeling over {actor0}, who's lying back on the bed, as she rides him in a cowgirl position, her vulva enveloping his erect penis in a passionate, sexual union."
"AnubsAdultBed-2","Anubs_Adult_bed_S2","{actor0} is sitting on the bed with his feet on the ground, while {actor1} is standing in front of him, facing away, as she rides his cock in a passionate vaginal sex act, taking control as the active performer."
"AnubsAdultBed-3","Anubs_Adult_bed_S3","{actor0} stands over the bed, his feet planted firmly on the ground, as he mounts {actor1} who lies on her back, their bodies entwined in a missionary position, with {actor0}'s cock thrusting into {actor1}'s pussy in a passionate, sexual connection."
"AnubsAdultBed-4","Anubs_Adult_bed_S4","{actor0} is standing at the bedside with his feet on the ground, his penis penetrating {actor1}'s vulva as she lies on her side, engaging in passionate vaginal sex."
"AnubsAdultBed-6","Anubs_Adult_bed_S6","{actor0} is standing behind {actor1} with his feet on the ground, his penis buried deep in her anus as they both reach a frenzying orgasm. {actor1} is bent over, her feet on the ground, facing away from {actor0} as he grips her neck with one hand, their bodies entwined in a intense, doggystyle pose."
"AnubsAdultDoggy2-1","Anubs_Adult_Doggy2_S1","{actor0} stands behind {actor1}, who is on all fours, as he thrusts his cock into her pussy in a doggystyle position, simultaneously groping her butt with his hands."
"AnubsAdultBed-5","Anubs_Adult_bed_S5","{actor0} is standing behind {actor1}, who is bent over with her feet on the ground and her back to him, as he thrusts his penis into her anus from behind in a doggystyle position."
"AnubsAdultDoggy2-2","Anubs_Adult_Doggy2_S2","{actor0} is kneeling behind {actor1}, who is on all fours with her feet on the ground and facing away from him, as he thrusts his dick into her pussy in a doggystyle position, his hands gripping her butt cheeks."
"AnubsAdultDoggy2-3","Anubs_Adult_Doggy2_S3","{actor0} is kneeling behind {actor1}, who is on all fours facing away from him. He is penetrating her vagina with his cock while groping her butt with his hands."
"AnubsAdultDoggy2-4","Anubs_Adult_Doggy2_S4","{actor0} is kneeling behind {actor1}, who is on all fours facing away from him, as he pounds into her vulva with his erect penis in a fierce doggystyle position, their bodies slamming together in a primal, sexual rhythm."
"AnubsAdultDoggy2-5","Anubs_Adult_Doggy2_S5","{actor0} is squatting with his feet on the ground, his cock buried deep in {actor1}'s ass as she's on all fours, facing away from him."
"AnubsAdaptedFfmChairHub","\N","{actor0} is sitting in the chair, while {actor1} and {actor2} are standing next to him, their feet firmly on the ground, all three of them anticipating the upcoming erotic encounter. The atmosphere is idle, with a sense of intro, as they wait for the next move."
"AnubsAdaptedFmBedHub","\N","{actor0} is lying back on the bed, his eyes fixed on {actor1}, who is also reclining beside him, her gaze locked on his. The anticipation is palpable as they both wait for the moment to transition from idle to intense passion."
"AnubsAdaptedFmBenchHub","\N","{actor0} and {actor1} sit side by side on a bench, both looking expectant and ready for their next intimate encounter. The air is filled with anticipation as they wait for the moment to escalate their desires."
"AnubsAdaptedFmTableHub","\N","{actor0} and {actor1} stand facing each other, their eyes locked in anticipation, both with their feet planted firmly on the ground beside the table, ready to dive into their next erotic escapade. The air is thick with expectation as they wait for the moment to transition from idle chatter to intimate connection."
"AnubsAdaptedFmHub","\N","{actor0} and {actor1} stand facing each other, their bodies tense with anticipation, both seemingly eager to dive into their next erotic escapade. For now, they simply stand, their eyes locked in a silent understanding of what's to come."
"AnubsAdaptedFmChairHub","\N","{actor0} sits in the chair, calmly waiting for what's to come, while {actor1} stands before him, her feet firmly planted on the ground, anticipation evident in her demeanour as they both await their next erotic encounter."
"AnubsAdultDoggy2-6","Anubs_Adult_Doggy2_S6","{actor0} is squatting with his feet on the ground, his cock thrusting into {actor1}'s ass from behind as she lies on her front, her face away from him, both of them reaching a fevered pitch as he climax."
"AnubsAdultFootjob-2","Anubs_adult_footjob_S2","{actor0} is kneeling next to {actor1}, who is lying on her side, as she uses her feet to stimulate his cock in a sensual footjob."
"AnubsAdultFootjob-1","Anubs_adult_footjob_S1","{actor0} is kneeling as {actor1} lies on her front, facing away from him, her feet wrapped around his throbbing cock, expertly rubbing him with her toes in a sensual footjob, her ankles flexing as she works to bring him to the edge."
"AnubsAdultFootjob-4","Anubs_adult_footjob_S4","{actor0} sits as {actor1} sits beside him, using her feet to stroke his erection in a sensual footjob, her toes wrapping around his shaft."
"AnubsAdultFootjob-5","Anubs_adult_footjob_S5","{actor0} sits as {actor1} gives him a footjob with her feet, wrapping them around his erection, while simultaneously holding onto his foot with her hand."
"AnubsAdultFootjob-3","Anubs_adult_footjob_S3","{actor0} is sitting, while {actor1} is seated across from him, her foot firmly planted in his crotch, toes curled around his shaft as she gives him a sensual footjob. At the same time, {actor0}'s lips wrap around her other foot, his mouth tracing gentle, sucking kisses along her toes in a sensual exploration, as he receives pleasure from her skilled footwork."
"AnubsAdultFootjob-6","Anubs_adult_footjob_S6","{actor0} lies back, his body tensed up as he reaches orgasm, while {actor1} sits on top of him, her feet wrapped around his throbbing cock, vigorously rubbing it to bring him to a explosive cum."
"AnubsAdultLs-2","Anubs_Adult_LS_S2","{actor0} is on all fours, while {actor1} lies on her side, as they engage in a passionate sexual encounter, with {actor0}'s stiff dick thrusting into {actor1}'s wet pussy."
"AnubsAdultLs-1","Anubs_Adult_LS_S1","{actor0} is on his knees, masturbating his dick as he receives a gentle head pat from {actor1}, who is lying on her side, her hand casually stroking his hair."
"AnubsAdultLs-3","Anubs_Adult_LS_S3","{actor0} is on all fours, his dick thrusting in and out of {actor1}'s pussy as she lies on her side, their lips locked in a passionate, sensual kiss, the romantic tension between them palpable as they engage in intense vaginal sex."
"AnubsAdultLs-4","Anubs_Adult_LS_S4","{actor0} is squatting between {actor1}'s spread legs as he thrusts his cock into her pussy, holding one of her legs in the process, while {actor1} lies on her side, her legs akimbo."
"AnubsAdultLs-5","Anubs_Adult_LS_S5","{actor0} is kneeling, his penis deep inside {actor1}'s vulva as they engage in passionate vaginal sex. Meanwhile, he's holding {actor1}'s arm, her legs spread wide as she kneels, her body fully exposed to him."
"AnubsAdultLs-6","Anubs_Adult_LS_S6","{actor0} is squatting with his feet on the ground, thrusting into {actor1} from behind in doggystyle position as she's on all fours, facing away, their bodies locked in a passionate vaginal sex act, while he's in the midst of a intense orgasm, and with one of his hands, he's holding onto her body."
"AnubsAdultMatingpress-1","Anubs_adult_matingpress_S1","{actor0} is squatting between {actor1}'s legs, his cock buried deep inside her pussy as she lies back, their bodies locked in a missionary position, the air thick with the intensity of their passionate vaginal sex."
"AnubsAdultMatingpress-2","Anubs_adult_matingpress_S2","{actor0} is squatting with his feet on the ground, thrusting his cock into {actor1}'s pussy as she lies back, her legs wrapped around him in a missionary position, receiving him with each deep penetration."
"AnubsAdultMatingpress-3","Anubs_adult_matingpress_S3","{actor0} is squatting between {actor1}'s legs, thrusting his cock into her pussy as she lies back with her feet on the ground, her body arched in pleasure as they engage in a passionate missionary-style vaginal sex act."
"AnubsAdultMatingpress-4","Anubs_adult_matingpress_S4","{actor0} is squatting, his feet planted firmly on the ground, as he engages in vaginal sex with {actor1}, who is lying back. He is thrusting his penis into her vulva, the action intensely sexual in nature."
"AnubsAdultMatingpress-5","Anubs_adult_matingpress_S5","{actor0} is squatting with his feet on the ground, thrusting into {actor1} who is lying back beneath him, his cock buried deep in her pussy as he reaches orgasm."
"AnubsAdultmissionary-1","Anubs_adultmissionary_S1","{actor1} sits on the ground with her feet flat, watching as {actor0} kneels in front of her, masturbating with his hand stroking his shaft. At the same time, {actor1} teases {actor0}, building his anticipation."
"AnubsAdultmissionary-2","Anubs_adultmissionary_S2","{actor0} is on all fours while {actor1} sits beneath him, his throbbing dick penetrating her pussy in a missionary	position, as they engage in steamy vaginal sex, their bodies connected in a passionate embrace."
"AnubsAdultmissionary-3","Anubs_adultmissionary_S3","{actor0} kneels between {actor1}'s legs as she lies back, her body positioned for missionary sex. {actor0} thrusts his cock into {actor1}'s pussy while gently holding her leg in place."
"AnubsAdultmissionary-4","Anubs_adultmissionary_S4","{actor0} is on all fours, with {actor1} lying back beneath him, as he thrusts his cock into her vulva in a missionary-style vaginal sex act, while concurrently holding {actor1}'s leg in place with his hand."
"AnubsAdultmissionary-5","Anubs_adultmissionary_S5","{actor0} is on all fours, his feet firmly on the ground, as he thrusts his cock into {actor1}'s pussy in a classic missionary position, while {actor1} lies back, her body wrapped around his, and she squeezes him tight in a sensual, one-sided hug."
"AnubsAdultmissionary-6","Anubs_adultmissionary_S6","{actor0} is on all fours, his feet planted firmly on the ground, as he reaches his orgasmic peak, his cock buried deep inside {actor1}'s pussy in a missionary position, while they share a passionate and sensual kiss, their lips locked in a romantic embrace."
"AnubsAdultRcg2-1","Anubs_adult_rcg2_S1","{actor0} lies back as {actor1} assumes the all-fours position, her mouth wrapped around his cock, taking him in, a sensual blowjob."
"AnubsAdultRcg2-2","Anubs_adult_rcg2_S2","{actor0} lies back with his feet on the ground, jerking off his own cock as {actor1} squats over his face, her pussy inches from his mouth, with him eating her out."
"AnubsAdultRcg2-4","Anubs_adult_rcg2_S4","{actor0} lies back as {actor1} kneels over him, facing away, and straddles him in a reverse cowgirl position, actively riding his cock while he gropes her butt with his hands."
"AnubsAdultRcg2-3","Anubs_adult_rcg2_S3","{actor0} lies on his back as {actor1} lies on top of him, face down, in a 69 position. {actor0} uses his mouth to perform cunnilingus on {actor1}'s vulva, meanwhile {actor0} is also fondling {actor1}'s butt cheeks with his hands, while {actor1} is giving his penis a slobbery blow job."
"AnubsAdultRcg2-5","Anubs_adult_rcg2_S5","{actor1} is squatting over {actor0}, facing away from him, with her feet planted firmly on the ground, as she rides him in a reverse cowgirl position, his penis deep inside her vulva, their bodies moving in unison as they engage in passionate vaginal sex."
"AnubsAdultRcg2-6","Anubs_adult_rcg2_S6","{actor1} is on top of {actor0} in a reverse cowgirl position, facing away from him, with her legs spread wide as she rides him, her vulva enveloping his penis in a sensual, sexual rhythm, while {actor0} lies back, letting her take control."
"AnubsAdultRcg2-7","Anubs_adult_rcg2_S7","{actor1} is squatting on top of {actor0}, facing away from him, in a reverse cowgirl position, as she actively rides his erect cock, their bodies moving in sync as {actor0} lies back, his feet planted firmly on the ground, reaching a frenzied peak, his dick buried deep inside her pussy."
"AnubsAdultSleep-1","Anubs_adult_sleep_S1","{actor0} is squatting over {actor1}, who's lying back, as he rubs his erection against her face in a sensual motion, while she remains fast asleep beside him."
"AnubsAdultSleep-2","Anubs_adult_sleep_S2","{actor0}, squatting with his feet on the ground, is actively rubbing {actor1}'s clitoris with his hand as she lies back, her mouth wrapped around his cock, giving him a blowjob."
"AnubsAdultSleep-3","Anubs_adult_sleep_S3","{actor0} is on all fours, thrusting his dick into {actor1}'s pussy as she lies back, her eyes closed in a peaceful slumber, oblivious to the penetration."
"AnubsAdultSleep-4","Anubs_adult_sleep_S4","{actor0} is kneeling beside {actor1}, who lies on her side, as {actor0} penetrates {actor1}'s vagina with his penis."
"AnubsAdultSleep-5","Anubs_adult_sleep_S5","As {actor0} squats over {actor1}, who lies on her side, he thrusts his penis into her vulva in a frenzied, climaxing rhythm, his feet firmly planted on the ground. Meanwhile, {actor0} holds {actor1}'s leg, as {actor1} appears to be fast asleep, oblivious to the intensity of the moment."
"AnubsAdultSpooning-1","Anubs_Adult_Spooning_S1","{actor0} is squatting over {actor1}, who's lying on her front with her back facing upwards, as he thrusts his cock into her ass in a primal, raw fuck."
"AnubsAdultSpooning-2","Anubs_Adult_Spooning_S2","{actor0} is squatting with his feet on the ground, thrusting his cock into {actor1}'s anus from behind as she lies on her side, facing away from him, her butt exposed and receptive to his penetration."
"AnubsAdultSpooning-4","Anubs_Adult_Spooning_S4","{actor0} lies on his side, thrusting his cock into {actor1}'s ass from behind, as {actor1} lies on her back, her hands busy rubbing her own clit, pleasuring herself."
"AnubsAdultSpooning-3","Anubs_Adult_Spooning_S3","{actor0} lies on his side, his feet planted firmly on the ground, as he plunges his stiff cock into {actor1}'s asshole from behind, her body also sideways, facing away from him, her butt exposed and receptive to his thrusts."
"AnubsAdultSpooning-5","Anubs_Adult_Spooning_S5","{actor1} is lying on top of {actor0}, who is lying back with his feet on the ground, reaching his orgasm. As they're in the midst of anal sex, with {actor0}'s dick buried deep in {actor1}'s asshole, he simultaneously uses his hand to rub her clit, sending her to the height of pleasure."
"AnubsAdultTease2-1","Anubs_adult_tease2_S1","{actor0} is lying back while {actor1} is on all fours, her feet planted firmly on the ground. {actor1} is giving {actor0} a tit job, her breasts enveloping his hard cock as he thrusts upwards."
"AnubsAdultTease2-2","Anubs_adult_tease2_S2","{actor0} lies back as {actor1} straddles him, her feet planted firmly on the ground, her body positioned front-on-top of his. She uses her thighs to stimulate {actor0}'s shaft, giving him a sultry thighjob."
"AnubsAdultTease2-3","Anubs_adult_tease2_S3","{actor0} lies back as {actor1} kneels over him, her thighs wrapped around his stiff dick, sliding up and down in a sensual rhythm, giving him a thigh job."
"AnubsAdultTease2-4","Anubs_adult_tease2_S4","{actor0} is lying back with his feet on the ground, while {actor1} is kneeling and facing away from him, her butt in the air. She's riding his cock in a reverse cowgirl position, taking him deep into her anus as he thrusts upwards, their bodies moving in sync in a sensual, buttjob rhythm."
"AnubsAdultTease2-5","Anubs_adult_tease2_S5","{actor1} is squatting over {actor0}, who's lying back, as she grinds her vulva against his erection in a sensual, sexual motion, their faces locked in a passionate gaze."
"AnubsAdultTease2-6","Anubs_adult_tease2_S6","{actor0} lies back, climaxing, as {actor1} kneels over him, grinding her vulva against his erect penis in a sexual, intimate moment, their bodies entwined in a passionate, frenzied rhythm."
"AnubsAfABedsleep-1","Anubs_A_bedsleep_S1","{actor0} is standing beside the bed, masturbating with his hand wrapped around his cock, while {actor1} lies back on the bed, her eyes closed, seemingly asleep, as his other hand is gently groping her breasts."
"AnubsAfABedsleep-2","Anubs_A_bedsleep_S2","{actor0} stands beside the bed, his feet firmly on the ground, as he rubs his erection against {actor1}'s face, who lies back on the bed, fast asleep."
"AnubsAfABedsleep-3","Anubs_A_bedsleep_S3","{actor0} is standing beside the bed with his feet firmly on the ground, his dick firmly in {actor1}'s mouth as she lays on her side, her lips wrapped around his shaft, but {actor1} appears to be dozing off, unaware of the intense oral pleasure she's giving."
"AnubsAfABedsleep-4","Anubs_A_bedsleep_S4","{actor0} and {actor1} are lying side by side on the bed, with {actor0} gently thrusting his dick into {actor1}'s pussy as they engage in intimate vaginal sex. Meanwhile, {actor1} appears to be dozing off, caught up in the soothing rhythm of their lovemaking."
"AnubsAfABedsleep-5","Anubs_A_bedsleep_S5","{actor0} is on all fours, his feet planted firmly on the ground, as he thrusts into {actor1} who is lying back on the bed, her legs wrapped around him. At the same time, {actor1} appears to be dozing off or sleeping, despite being in the midst of vaginal sex with {actor0}."
"AnubsAfABedsleep-6","Anubs_A_bedsleep_S6","{actor0} is kneeling over {actor1}, who's lying back on the bed, as he frantically jerks off his cock to climax, coming all over {actor1}'s face, who's surprisingly sound asleep, completely unresponsive to the warm, sticky load splattering her skin."
"AnubsAfAChairCg-1","Anubs_A_chair_cg_S1","{actor0} is sitting in the chair with his feet on the ground, his penis being stroked by {actor1} as she stands in front of him, her hand firmly wrapped around his shaft. At the same time, {actor0} wraps his arms around {actor1} in a tender, sensual hug, pulling her close to him."
"AnubsAfAChairCg-2","Anubs_A_chair_cg_S2","{actor0} is sitting on the chair with his feet on the ground, while {actor1} is sitting on top of him, her feet also on the ground. They are passionately kissing, their lips locked in a romantic and sensual embrace, as {actor0} wraps his arms around {actor1} in a warm and sensual hug."
"AnubsAfAChairCg-3","Anubs_A_chair_cg_S3","{actor0} sits in the chair with his feet firmly on the ground, while {actor1} squats in front of him, facing away, her vulva aligned with his erection, as he thrusts into her from behind, engaging in a intense vaginal sex."
"AnubsAfAChairCg-4","Anubs_A_chair_cg_S4","{actor1} is sitting on top of {actor0} in a cowgirl position, straddling him as he sits on the chair with his feet planted firmly on the ground, his penis penetrating her vulva in a passionate vaginal sex act."
"AnubsAfAdultBath-2","Anubs_adult_bath_S2","{actor0} sits with his feet on the ground, while {actor1} kneels in front of him, teasing his cock with her hands."
"AnubsAfAdultBath-5","Anubs_adult_bath_S5","{actor0} lies back, his feet planted firmly on the ground, as he reaches his orgasmic peak, his body tensing up in ecstasy. Meanwhile, {actor1} kneels beside him, her hand wrapped around his throbbing cock, expertly bringing him to a shuddering climax with her skilled handjob."
"AnubsAfAdultBath-1","Anubs_adult_bath_S1","{actor0} sits on the ground with his feet flat, while {actor1} kneels beside him, teasing him with her hands."
"AnubsAfAdultStool-4","Anubs_adult_stool_S4","{actor0} stands behind {actor1}, who sits facing away from him, as he engages in vaginal sex with her, his penis thrusting into her vulva."
"AnubsAfAdultBench-4","Anubs_Adult_Bench_S4","{actor1} is standing with her feet on the ground, bending over and facing away from {actor0}, who is sitting on the bench. {actor1} is actively riding {actor0} in a reverse cowgirl position, her vulva enveloping his erect penis as they engage in passionate vaginal sex."
"AnubsAfAdultStool-5","Anubs_adult_stool_S5","{actor0} stands behind {actor1}, his erect cock thrusting into her pussy as she sits facing away from him."
"AnubsAfAdultBarTable-2","Anubs_adult_bar_table_S2","{actor0} is standing behind {actor1}, who is bent over and facing away from him, her feet planted firmly on the ground. He's got a firm grip on her hip as he thrusts his cock into her pussy from behind in a classic doggystyle position."
"AnubsAfAdultBarTable-3","Anubs_adult_bar_table_S3","{actor0} is standing behind {actor1}, who is also standing with her feet on the ground, facing away from him, as he pounds into her vulva from behind in a doggystyle position, his hands grasping her hips."
"AnubsAfAdultBarTable-5","Anubs_adult_bar_table_S5","{actor0} is standing with his feet on the ground, climaxing as he receives a blowjob from {actor1}, who is lying on her side with her mouth wrapped around his cock, while he simultaneously holds her head in place with his hand."
"AnubsAfAdultStool-1","Anubs_adult_stool_S1","{actor0} stands behind {actor1}, who sits facing away from him, as he actively performs a buttjob, thrusting his cock into her ass."
"AnubsAfAdultBench-3","Anubs_Adult_Bench_S3","{actor0} lies back on the bench, his legs straight out in front of him, as {actor1} stands over him, her thighs gripping his rock-hard dick in a tight, sensual thighjob, her feet planted firmly on the ground, her body towering above his in a dominant cowgirl pose."
"AnubsAfAdultBarTable-4","Anubs_adult_bar_table_S4","{actor0} is standing beside the table, his feet firmly on the ground, as {actor1} lies back on the table, her feet dangling off the edge. {actor1} is giving {actor0} a blowjob, her mouth wrapped around his cock, while simultaneously reaching up to gently hold his hip with her hand."
"AnubsAfAdultStool-3","Anubs_adult_stool_S3","{actor0} is standing, his erect cock buried deep inside {actor1}'s pussy as she sits facing away from him, her back to his chest."
"AnubsAfAdultBath-4","Anubs_adult_bath_S4","{actor0} is lying back with his feet on the ground, while {actor1} is kneeling beside him, her mouth wrapped around his cock as she gives him a blowjob. At the same time, {actor0} is groping {actor1}'s butt with his hands, adding a sensual touch to the scene."
"AnubsAfAdultBarTable-1","Anubs_adult_bar_table_S1","{actor0} stands with his feet on the ground beside the table, passionately kissing {actor1} who sits with her feet on the floor, his hand affectionately holding her thigh as they share a romantic and sensual smooch."
"AnubsAfAChairCg-5","Anubs_A_chair_cg_S5","{actor0} is sitting in the chair with his feet on the ground, while {actor1} is squatting on top of him, facing away, her feet also on the ground. {actor0} is thrusting his cock into {actor1}'s pussy as she bounces up and down in a reverse cowgirl position."
"AnubsAfAChairCg-6","Anubs_A_chair_cg_S6","{actor0} sits on the chair with his feet planted firmly on the ground, his face contorted in a mix of pleasure and ecstasy as he reaches his orgasmic peak. Meanwhile, {actor1} straddles him in a reverse cowgirl position, her back to his face, as she grinds her vulva against his erect penis, the two engaging in passionate vaginal sex, while {actor0}'s hand simultaneously rubs her clitoris, heightening her arousal."
"AnubsAfAdultStool-2","Anubs_adult_stool_S2","{actor0} stands behind {actor1}, who sits with her back to him, as he thrusts his rigid cock into her anus in a passionate anal sex session."
"AnubsAfASide-1","Anubs_a_side_S1","{actor0} is standing while {actor1} is sitting in front of him, her hand gripping his shaft as she jerks him off, bringing him closer to a raging orgasm."
"AnubsAfAdultBath-3","Anubs_adult_bath_S3","{actor0} is sitting with his feet on the ground, while {actor1} is kneeling in front of him, her hand wrapped around his cock, stroking it in a sensual handjob."
"AnubsAfAdultBench-1","Anubs_Adult_Bench_S1","{actor1} is standing over {actor0}, who's lying back on the bench, as she strokes his cock with her hand, simultaneously fingering her own clit, lost in a moment of mutual self-pleasure and handjob bliss."
"AnubsAfAdultRbed2-4","Anubs_adult_rbed2_S4","{actor1} is squatting on top of {actor0}, who's lying back on the bed, with her feet on the ground, facing away from him as they engage in intense vaginal sex, with {actor1} taking the lead. Meanwhile, {actor0} is passionately licking {actor2}'s nipples, who's sitting beside them, while {actor2} is simultaneously touching her own vulva, lost in the erotic moment."
"AnubsAfAdultBench-2","Anubs_Adult_Bench_S2","{actor0} lies back on the bench, his feet planted firmly on the ground, as {actor1} stands facing away from him, bent over and giving him a handjob, her hand wrapped around his erect cock."
"AnubsAfASide-4","Anubs_a_side_S4","{actor0} is standing with his feet shoulder-width apart, while {actor1} is lying on her side with her legs spread wide, as he thrusts his cock into her pussy, engaging in a passionate vaginal sex act."
"AnubsAfASide-5","Anubs_a_side_S5","{actor0} is standing with his feet on the ground, thrusting his cock into {actor1}'s pussy as she lies on her side with her legs spread wide. He's got a firm grip on her leg, holding it in place as he pounds away."
"AnubsAfAdultRbed2-2","Anubs_adult_rbed2_S2","{actor0} lies back on the bed, his feet planted firmly on the ground. {actor1} kneels over his face, her vulva inches from his mouth as he performs cunnilingus on her, while {actor2} sits beside them, her hand wrapped around {actor0}'s erect penis, stroking it with a gentle handjob."
"AnubsAfASide-7","Anubs_a_side_S7","{actor0} stands with his feet on the ground, his dick thrusting into {actor1}'s pussy as he climaxes, while holding onto her leg, her body positioned on its side with her legs spread wide."
"AnubsAfAdultBench-5","Anubs_Adult_Bench_S5","{actor0} sits on the bench, cumming, as {actor1} stands over him, her feet planted firmly on the ground, facing away. She's riding him in a reverse cowgirl position, grinding her pussy onto his cock as she takes control of the intense vaginal sex, her movements driving them both towards a crescendo."
